"positive","devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking ."
"positive","a soul-stirring documentary about the israeli/palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds ."
"positive","what's so striking about jolie's performance is that she never lets her character become a caricature -- not even with that radioactive hair ."
"positive","the main story . . . is compelling enough , but it's difficult to shrug off the annoyance of that chatty fish ."
"positive","the performances are immaculate , with roussillon providing comic relief ."
"positive","kinnear . . . gives his best screen performance with an oddly winning portrayal of one of life's ultimate losers ."
"positive","hugh grant , who has a good line in charm , has never been more charming than in about a boy ."
"positive","there's a lot of tooth in roger dodger . but what's nice is that there's a casual intelligence that permeates the script ."
"positive","reminiscent of alfred hitchcock's thrillers , most of the scary parts in 'signs' occur while waiting for things to happen ."
"positive","one of the best looking and stylish animated movies in quite a while . . ."
"positive","its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is intriguing , provocative stuff ."
"positive","denver should not get the first and last look at one of the most triumphant performances of vanessa redgrave's career . it deserves to be seen everywhere ."
"positive","you needn't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes' work . though haynes' style apes films from the period . . . its message is not rooted in that decade ."
"positive","waiting for godard can be fruitful : 'in praise of love' is the director's epitaph for himself ."
"positive","a gangster movie with the capacity to surprise ."
"positive","the film has a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time ."
"positive","if not a home run , then at least a solid base hit ."
"positive","goldmember is funny enough to justify the embarrassment of bringing a barf bag to the moviehouse ."
"positive",". . . a fairly disposable yet still entertaining b picture ."
"positive","it may not be particularly innovative , but the film's crisp , unaffected style and air of gentle longing make it unexpectedly rewarding ."
"positive","the film truly does rescue [the funk brothers] from motown's shadows . it's about time ."
"positive","drawing on an irresistible , languid romanticism , byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth ."
"positive","works because we're never sure if ohlinger's on the level or merely a dying , delusional man trying to get into the history books before he croaks ."
"positive","[scherfig] has made a movie that will leave you wondering about the characters' lives after the clever credits roll ."
"positive","a heady , biting , be-bop ride through nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego ."
"positive","skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults ."
"positive","the piano teacher is not an easy film . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling ."
"positive","as refreshing as a drink from a woodland stream ."
"positive","williams absolutely nails sy's queasy infatuation and overall strangeness ."
"positive","can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still say it was a guilty pleasure ?"
"positive","while it's nothing we haven't seen before from murphy , i spy is still fun and enjoyable and so aggressively silly that it's more than a worthwhile effort ."
"positive","by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better ."
"positive","an intimate contemplation of two marvelously messy lives ."
"positive","rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble every day ."
"positive","this is one of those rare docs that paints a grand picture of an era and makes the journey feel like a party ."
"positive","poignant if familiar story of a young person suspended between two cultures ."
"positive","a metaphor for a modern-day urban china searching for its identity ."
"positive","for all its brooding quality , ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast ."
"positive","an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to ."
"positive","the film feels uncomfortably real , its language and locations bearing the unmistakable stamp of authority ."
"positive","despite its faults , gangs excels in spectacle and pacing ."
"positive","entertaining despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together ."
"positive","a tightly directed , highly professional film that's old-fashioned in all the best possible ways ."
"positive","it's dark but has wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate ."
"positive","in visual fertility treasure planet rivals the top japanese animations of recent vintage ."
"positive","enormously enjoyable , high-adrenaline documentary ."
"positive","buy is an accomplished actress , and this is a big , juicy role ."
"positive","it works its magic with such exuberance and passion that the film's length becomes a part of its fun ."
"positive","beautifully crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people ."
"positive","an old-fashioned but emotionally stirring adventure tale of the kind they rarely make anymore ."
"positive","charlotte sometimes is a gem . it's always enthralling ."
"positive","in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a respectable sequel ."
"positive","a remarkable film by bernard rose ."
"positive","zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does ."
"positive","a much more successful translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production ."
"positive","an original and highly cerebral examination of the psychopathic mind"
"positive","michel piccoli's moving performance is this films reason for being ."
"positive","a captivating and intimate study about dying and loving . . ."
"positive","this is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that doesn't reveal even a hint of artifice ."
"positive","[grant] goes beyond his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and deal with it ."
"positive","a high-spirited buddy movie about the reunion of berlin anarchists who face arrest 15 years after their crime ."
"positive","about the best thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste ."
"positive","an involving , inspirational drama that sometimes falls prey to its sob-story trappings ."
"positive","some of the most inventive silliness you are likely to witness in a movie theatre for some time ."
"positive","canadian filmmaker gary burns' inventive and mordantly humorous take on the soullessness of work in the city ."
"positive","a rollicking ride , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending ."
"positive","everyone's insecure in lovely and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships ."
"positive","the closest thing to the experience of space travel"
"positive","full of surprises ."
"positive","connoisseurs of chinese film will be pleased to discover that tian's meticulous talent has not withered during his enforced hiatus ."
"positive","if you can push on through the slow spots , you'll be rewarded with some fine acting ."
"positive","an unusually dry-eyed , even analytical approach to material that is generally played for maximum moisture ."
"positive","symbolically , warm water under a red bridge is a celebration of feminine energy , a tribute to the power of women to heal ."
"positive","spy kids 2 also happens to be that rarity among sequels : it actually improves upon the original hit movie ."
"positive","exceptionally well acted by diane lane and richard gere ."
"positive","like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one tough rock ."
"positive","in addition to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded ."
"positive","miller has crafted an intriguing story of maternal instincts and misguided acts of affection ."
"positive","one of the most exciting action films to come out of china in recent years ."
"positive","this is a nervy , risky film , and villeneuve has inspired croze to give herself over completely to the tormented persona of bibi ."
"positive","my little eye is the best little "" horror "" movie i've seen in years ."
"positive","tunney , brimming with coltish , neurotic energy , holds the screen like a true star ."
"positive","even if the naipaul original remains the real masterpiece , the movie possesses its own languorous charm ."
"positive","[the film] tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful ."
"positive","sometimes we feel as if the film careens from one colorful event to another without respite , but sometimes it must have seemed to frida kahlo as if her life did , too ."
"positive","the strength of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife ."
"positive","like the series , the movie is funny , smart , visually inventive , and most of all , alive ."
"positive","it was filled with shootings , beatings , and more cussing than you could shake a stick at ."
"positive","you don't know whether to admire the film's stately nature and call it classicism or be exasperated by a noticeable lack of pace . or both ."
"positive","sure , i hated myself in the morning . but then again , i hate myself most mornings . i still like moonlight mile , better judgment be damned ."
"positive","time out is as serious as a pink slip . and more than that , it's an observant , unfussily poetic meditation about identity and alienation ."
"positive","will assuredly rank as one of the cleverest , most deceptively amusing comedies of the year ."
"positive","maryam is a small film , but it offers large rewards ."
"positive","a highly watchable , giggly little story with a sweet edge to it ."
"positive","the most consistently funny of the austin powers films ."
"positive","ana's journey is not a stereotypical one of self-discovery , as she's already comfortable enough in her own skin to be proud of her rubenesque physique . . ."
"positive","cockettes has the glorious , gaudy benefit of much stock footage of those days , featuring all manner of drag queen , bearded lady and lactating hippie ."
"positive","there's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us ."
"positive","the comedy makes social commentary more palatable ."
"positive","an ideal love story for those intolerant of the more common saccharine genre ."
"positive","one funny popcorn flick ."
"positive","this new zealand coming-of-age movie isn't really about anything . when it's this rich and luscious , who cares ?"
"positive","tully is worth a look for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer hilary birmingham ."
"positive","this gorgeous epic is guaranteed to lift the spirits of the whole family ."
"positive","the wild thornberrys movie is pleasant enough and the message of our close ties with animals can certainly not be emphasized enough ."
"positive","williams creates a stunning , taxi driver-esque portrayal of a man teetering on the edge of sanity ."
"positive","if you're in the right b-movie frame of mind , it may just scare the pants off you ."
"positive","a movie of riveting power and sadness ."
"positive","both a detective story and a romance spiced with the intrigue of academic skullduggery and politics ."
"positive","quietly engaging ."
"positive","ludicrous , but director carl franklin adds enough flourishes and freak-outs to make it entertaining ."
"positive","director roger kumble offers just enough sweet and traditional romantic comedy to counter the crudity . and there's the inimitable diaz , holding it all together ."
"positive","spielberg's picture is smarter and subtler than [total recall and blade runner] , although its plot may prove too convoluted for fun-seeking summer audiences ."
"positive","it's got all the familiar bruckheimer elements , and schumacher does probably as good a job as anyone at bringing off the hopkins/rock collision of acting styles and onscreen personas ."
"positive","a grittily beautiful film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story ."
"positive","dense , exhilarating documentary ."
"positive","the production values are of the highest and the performances attractive without being memorable ."
"positive","a well-rounded tribute to a man whose achievements -- and complexities -- reached far beyond the end zone ."
"positive","finely crafted , finely written , exquisitely performed"
"positive","ramsay and morton fill this character study with poetic force and buoyant feeling ."
"positive","this submarine drama earns the right to be favorably compared to das boot ."
"positive","claude chabrol's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements ."
"positive","there's a great deal of corny dialogue and preposterous moments . and yet , it still works ."
"positive","the film was immensely enjoyable thanks to great performances by both steve buscemi and rosario dawson . . ."
"positive","like many western action films , this thriller is too loud and thoroughly overbearing , but its heartfelt concern about north korea's recent past and south korea's future adds a much needed moral weight ."
"positive","special p . o . v . camera mounts on bikes , skateboards , and motorcycles provide an intense experience when splashed across the immense imax screen ."
"positive","a joyous occasion"
"positive","mike white's deft combination of serious subject matter and dark , funny humor make "" "" the good girl "" a film worth watching ."
"positive","this is a shrewd and effective film from a director who understands how to create and sustain a mood ."
"positive","meant to reduce blake's philosophy into a tragic coming-of-age saga punctuated by bursts of animator todd mcfarlane's superhero dystopia ."
"positive","assayas' ambitious , sometimes beautiful adaptation of jacques chardonne's novel ."
"positive","as ex-marine walter , who may or may not have shot kennedy , actor raymond j . barry is perfectly creepy and believable ."
"positive","those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his reserved but existential poignancy ."
"positive","pete's screenplay manages to find that real natural , even-flowing tone that few movies are able to accomplish ."
"positive","like brosnan's performance , evelyn comes from the heart ."
"positive","it uses some of the figures from the real-life story to portray themselves in the film . the result is a powerful , naturally dramatic piece of low-budget filmmaking ."
"positive","its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing ."
"positive","the early and middle passages are surprising in how much they engage and even touch us . this is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one . it's sort of in-between , and it works ."
"positive","this quiet , introspective and entertaining independent is worth seeking ."
"positive","whether our action-and-popcorn obsessed culture will embrace this engaging and literate psychodrama isn't much of a mystery , unfortunately ."
"positive","whether or not ram dass proves as clear and reliable an authority on that as he was about inner consciousness , fierce grace reassures us that he will once again be an honest and loving one ."
"positive","sly , sophisticated and surprising ."
"positive","spare but quietly effective retelling ."
"positive","demonstrates a vivid imagination and an impressive style that result in some terrific setpieces ."
"positive","by its modest , straight-ahead standards , undisputed scores a direct hit ."
"positive","its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling ."
"positive","for those who like quirky , slightly strange french films , this is a must !"
"positive","there are so few films about the plight of american indians in modern america that skins comes as a welcome , if downbeat , missive from a forgotten front ."
"positive","[shyamalan] continues to cut a swathe through mainstream hollywood , while retaining an integrity and refusing to compromise his vision ."
"positive","a whale of a good time for both children and parents seeking christian-themed fun ."
"positive","what begins as a film in the tradition of the graduate quickly switches into something more recyclable than significant ."
"positive","much smarter and more attentive than it first sets out to be ."
"positive","the story is smart and entirely charming in intent and execution ."
"positive","a movie of technical skill and rare depth of intellect and feeling ."
"positive","represents a worthy departure from the culture clash comedies that have marked an emerging indian american cinema ."
"positive","doesn't do more than expand a tv show to movie length . however , it's pleasant enough and its ecological , pro-wildlife sentiments are certainly welcome ."
"positive","if you're looking for an intelligent movie in which you can release your pent up anger , enough is just the ticket you need ."
"positive","a pointed , often tender , examination of the pros and cons of unconditional love and familial duties ."
"positive","as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good ."
"positive","a comedy-drama of nearly epic proportions rooted in a sincere performance by the title character undergoing midlife crisis ."
"positive","it's about issues most adults have to face in marriage and i think that's what i liked about it -- the real issues tucked between the silly and crude storyline ."
"positive","elegantly produced and expressively performed , the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy ."
"positive","enriched by a strong and unforced supporting cast ."
"positive","writer/ director m . night shyamalan's ability to pull together easily accessible stories that resonate with profundity is undeniable ."
"positive","if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought unexpected gravity to blade ii ."
"positive","not a strike against yang's similarly themed yi yi , but i found what time ? to be more engaging on an emotional level , funnier , and on the whole less detached ."
"positive","a breathtaking adventure for all ages , spirit tells its poignant and uplifting story in a stunning fusion of music and images ."
"positive","a charming and funny story of clashing cultures and a clashing mother/daughter relationship ."
"positive","never lets go your emotions , taking them to surprising highs , sorrowful lows and hidden impulsive niches . . . gorgeous , passionate , and at times uncommonly moving ."
"positive",""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """
"positive","[washington's] strong hand , keen eye , sweet spirit and good taste are reflected in almost every scene ."
"positive","shiner can certainly go the distance , but isn't world championship material"
"positive","the film's desire to be liked sometimes undermines the possibility for an exploration of the thornier aspects of the nature/nurture argument in regards to homosexuality ."
"positive",". . . a quietly introspective portrait of the self-esteem of employment and the shame of losing a job . . ."
"positive","affable if not timeless , like mike raises some worthwhile themes while delivering a wholesome fantasy for kids ."
"positive","a film of delicate interpersonal dances . caine makes us watch as his character awakens to the notion that to be human is eventually to have to choose . it's a sight to behold ."
"positive","it's an unusual , thoughtful bio-drama with a rich subject and some fantastic moments and scenes ."
"positive","saved from being merely way-cool by a basic , credible compassion ."
"positive","the increasingly diverse french director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history ."
"positive","gangs , despite the gravity of its subject matter , is often as fun to watch as a good spaghetti western ."
"positive","peter jackson has done the nearly impossible . he has improved upon the first and taken it a step further , richer and deeper . what jackson has done is proven that no amount of imagination , no creature , no fantasy story and no incredibly outlandish scenery"
"positive","there has to be a few advantages to never growing old . like being able to hit on a 15-year old when you're over 100 ."
"positive","ice age won't drop your jaw , but it will warm your heart , and i'm giving it a strong thumbs up ."
"positive","like kissing jessica stein , amy's orgasm has a key strength in its willingness to explore its principal characters with honesty , insight and humor ."
"positive","the lady and the duke is eric rohmer's economical antidote to the bloated costume drama"
"positive","one of the year's best films , featuring an oscar-worthy performance by julianne moore ."
"positive","a small gem from belgium ."
"positive","combines a comically dismal social realism with a farcically bawdy fantasy of redemption and regeneration ."
"positive","a soap-opera quality twist in the last 20 minutes . . . almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination ."
"positive","the most ingenious film comedy since being john malkovich ."
"positive","there's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers ."
"positive","a movie where story is almost an afterthought amidst a swirl of colors and inexplicable events ."
"positive","manages to accomplish what few sequels can -- it equals the original and in some ways even betters it ."
"positive","to call this one an eventual cult classic would be an understatement , and woe is the horror fan who opts to overlook this goofily endearing and well-lensed gorefest ."
"positive","jolie gives it that extra little something that makes it worth checking out at theaters , especially if you're in the mood for something more comfortable than challenging ."
"positive","although melodramatic and predictable , this romantic comedy explores the friendship between five filipino-americans and their frantic efforts to find love ."
"positive","i have a new favorite musical -- and i'm not even a fan of the genre"
"positive","it's unlikely we'll see a better thriller this year ."
"positive","there is a real subject here , and it is handled with intelligence and care ."
"positive","jason patric and ray liotta make for one splendidly cast pair ."
"positive","noyce creates a film of near-hypnotic physical beauty even as he tells a story as horrifying as any in the heart-breakingly extensive annals of white-on-black racism ."
"positive","starts slowly , but adrien brody � in the title role � helps make the film's conclusion powerful and satisfying ."
"positive","very predictable but still entertaining"
"positive","nothing short of a masterpiece -- and a challenging one ."
"positive","pratfalls aside , barbershop gets its greatest play from the timeless spectacle of people really talking to each other ."
"positive","this amiable picture talks tough , but it's all bluster -- in the end it's as sweet as greenfingers . . ."
"positive","this is one of mr . chabrol's subtlest works , but also one of his most uncanny ."
"positive","an engrossing iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed ."
"positive","even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy ."
"positive","watching spirited away is like watching an eastern imagination explode ."
"positive","as relationships shift , director robert j . siegel allows the characters to inhabit their world without cleaving to a narrative arc ."
"positive","twohy knows how to inflate the mundane into the scarifying , and gets full mileage out of the rolling of a stray barrel or the unexpected blast of a phonograph record ."
"positive","while the story does seem pretty unbelievable at times , it's awfully entertaining to watch ."
"positive","a smart and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist ."
"positive","examines its explosive subject matter as nonjudgmentally as wiseman's previous studies of inner-city high schools , hospitals , courts and welfare centers ."
"positive","i prefer soderbergh's concentration on his two lovers over tarkovsky's mostly male , mostly patriarchal debating societies ."
"positive","'if you are in the mood for an intelligent weepy , it can easily worm its way into your heart . '"
"positive","in imax in short , it's just as wonderful on the big screen ."
"positive","does a good job of establishing a time and place , and of telling a fascinating character's story ."
"positive","i'm going to give it a marginal thumbs up . i liked it just enough ."
"positive","those of you who don't believe in santa claus probably also think that sequels can never capture the magic of the original . well , this movie proves you wrong on both counts ."
"positive","a deliciously nonsensical comedy about a city coming apart at its seams ."
"positive","the rare imax movie that you'll wish was longer than an hour ."
"positive","my wife's plotting is nothing special ; it's the delivery that matters here ."
"positive","i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close ."
"positive","a moving and not infrequently breathtaking film ."
"positive","it's a sharp movie about otherwise dull subjects ."
"positive","[an] absorbing documentary ."
"positive","it's like rocky and bullwinkle on speed , but that's neither completely enlightening , nor does it catch the intensity of the movie's strangeness ."
"positive","as action-adventure , this space-based homage to robert louis stevenson's treasure island fires on all plasma conduits ."
"positive","a melancholy , emotional film ."
"positive","while the filmmaking may be a bit disjointed , the subject matter is so fascinating that you won't care ."
"positive","intensely romantic , thought-provoking and even an engaging mystery ."
"positive","goofy , nutty , consistently funny . and educational !"
"positive","not a schlocky creature feature but something far more stylish and cerebral--and , hence , more chillingly effective ."
"positive","another in a long line of ultra-violent war movies , this one is not quite what it could have been as a film , but the story and theme make up for it ."
"positive","it leaves little doubt that kidman has become one of our best actors ."
"positive","the film boasts dry humor and jarring shocks , plus moments of breathtaking mystery ."
"positive","beautifully directed and convincingly acted ."
"positive","gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy makes it seem fresh again ."
"positive","in the director's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes ."
"positive","bring on the sequel ."
"positive","graced with the kind of social texture and realism that would be foreign in american teen comedies ."
"positive","if we sometimes need comforting fantasies about mental illness , we also need movies like tim mccann's revolution no . 9 ."
"positive","the film occasionally tries the viewer's patience with slow pacing and a main character who sometimes defies sympathy , but it ultimately satisfies with its moving story ."
"positive","a big-budget/all-star movie as unblinkingly pure as the hours is a distinct rarity , and an event ."
"positive",". . . certainly an entertaining ride , despite many talky , slow scenes . but something seems to be missing . a sense of real magic , perhaps ."
"positive","that haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace ."
"positive","the movie worked for me right up to the final scene , and then it caved in ."
"positive",". . . one of the most entertaining monster movies in ages . . ."
"positive","plunges you into a reality that is , more often then not , difficult and sad , and then , without sentimentalizing it or denying its brutality , transforms that reality into a lyrical and celebratory vision ."
"positive","would you laugh if a tuba-playing dwarf rolled down a hill in a trash can ? do you chuckle at the thought of an ancient librarian whacking a certain part of a man's body ? if you answered yes , by all means enjoy the new guy ."
"positive","the film is . . . determined to treat its characters , weak and strong , as fallible human beings , not caricatures , and to carefully delineate the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation ."
"positive","missteps take what was otherwise a fascinating , riveting story and send it down the path of the mundane ."
"positive","an indispensable peek at the art and the agony of making people laugh ."
"positive","steadfastly uncinematic but powerfully dramatic ."
"positive","the engagingly primitive animated special effects contribute to a mood that's sustained through the surprisingly somber conclusion ."
"positive","made-up lampoons the moviemaking process itself , while shining a not particularly flattering spotlight on america's skin-deep notions of pulchritude ."
"positive","evokes the 19th century with a subtlety that is an object lesson in period filmmaking ."
"positive","ya-yas everywhere will forgive the flaws and love the film ."
"positive","the film's best trick is the way that it treats conspiracy as a kind of political blair witch , a monstrous murk that haunts us precisely because it can never be seen ."
"positive","the artwork is spectacular and unlike most animaton from japan , the characters move with grace and panache ."
"positive","the picture's fascinating byways are littered with trenchant satirical jabs at the peculiar egocentricities of the acting breed ."
"positive","the modern remake of dumas's story is long on narrative and ( too ) short on action ."
"positive","fred schepisi's film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen . with a cast of a-list brit actors , it is worth searching out ."
"positive","suffers from its timid parsing of the barn-side target of sons trying to breach gaps in their relationships with their fathers ."
"positive","nonchalantly freaky and uncommonly pleasurable , warm water may well be the year's best and most unpredictable comedy ."
"positive","it's like an old warner bros . costumer jived with sex -- this could be the movie errol flynn always wanted to make , though bette davis , cast as joan , would have killed him ."
"positive","it's a great american adventure and a wonderful film to bring to imax ."
"positive","satisfyingly scarifying , fresh and old-fashioned at the same time ."
"positive","oh , james ! your 20th outing shows off a lot of stamina and vitality , and get this , madonna's cameo doesn't suck !"
"positive","a genuine mind-bender ."
"positive","that death is merely a transition is a common tenet in the world's religions . this deeply spiritual film taps into the meaning and consolation in afterlife communications ."
"positive","there is something that is so meditative and lyrical about babak payami's boldly quirky iranian drama secret ballot . . . a charming and evoking little ditty that manages to show the gentle and humane side of middle eastern world politics"
"positive","a huge box-office hit in korea , shiri is a must for genre fans ."
"positive",". . . planos fijos , tomas largas , un ritmo pausado y una sutil observaci�n de sus personajes , sin estridencias ni grandes revelaciones ."
"positive","i'm not a fan of the phrase 'life affirming' because it usually means 'schmaltzy , ' but real women have curves truly is life affirming ."
"positive","the symbols float like butterflies and the spinning styx sting like bees . i wanted more ."
"positive","if it's unnerving suspense you're after -- you'll find it with ring , an indisputably spooky film ; with a screenplay to die for ."
"positive","the art direction and costumes are gorgeous and finely detailed , and kurys' direction is clever and insightful ."
"positive","red dragon makes one appreciate silence of the lambs ."
"positive","proves a servicable world war ii drama that can't totally hide its contrivances , but it at least calls attention to a problem hollywood too long has ignored ."
"positive","leigh isn't breaking new ground , but he knows how a daily grind can kill love ."
"positive","while broomfield's film doesn't capture the effect of these tragic deaths on hip-hop culture , it succeeds as a powerful look at a failure of our justice system ."
"positive",". . . strips bible stores of the potential for sanctimoniousness , making them meaningful for both kids and church-wary adults ."
"positive","laugh-out-loud lines , adorably ditsy but heartfelt performances , and sparkling , bittersweet dialogue that cuts to the chase of the modern girl's dilemma ."
"positive","tends to pile too many "" serious issues "" on its plate at times , yet remains fairly light , always entertaining , and smartly written ."
"positive","a solidly entertaining little film ."
"positive","it's an entertaining movie , and the effects , boosted to the size of a downtown hotel , will all but take you to outer space ."
"positive","sayles has a knack for casting , often resurrecting performers who rarely work in movies now . . . and drawing flavorful performances from bland actors ."
"positive","despite an overwrought ending , the film works as well as it does because of the performances ."
"positive","a passionately inquisitive film determined to uncover the truth and hopefully inspire action ."
"positive","though nijinsky's words grow increasingly disturbed , the film maintains a beguiling serenity and poise that make it accessible for a non-narrative feature ."
"positive","a muddle splashed with bloody beauty as vivid as any scorsese has ever given us ."
"positive","from both a great and a terrible story , mr . nelson has made a film that is an undeniably worthy and devastating experience ."
"positive","spider-man is about growing strange hairs , getting a more mature body , and finding it necessary to hide new secretions from the parental units ."
"positive","the first shocking thing about sorority boys is that it's actually watchable . even more baffling is that it's funny ."
"positive","highlighted by a gritty style and an excellent cast , it's better than one might expect when you look at the list of movies starring ice-t in a major role ."
"positive","neither quite a comedy nor a romance , more of an impish divertissement of themes that interest attal and gainsbourg -- they live together -- the film has a lot of charm ."
"positive","first and foremost . . . the reason to go see "" blue crush "" is the phenomenal , water-born cinematography by david hennings ."
"positive","a visionary marvel , but it's lacking a depth in storytelling usually found in anime like this ."
"positive","the problems and characters it reveals are universal and involving , and the film itself -- as well its delightful cast -- is so breezy , pretty and gifted , it really won my heart ."
"positive","in his latest effort , storytelling , solondz has finally made a movie that isn't just offensive -- it also happens to be good ."
"positive","how i killed my father would be a rarity in hollywood . it's an actor's showcase that accomplishes its primary goal without the use of special effects , but rather by emphasizing the characters -- including the supporting ones ."
"positive","i just saw this movie . . . well , it's probably not accurate to call it a movie ."
"positive","what's most memorable about circuit is that it's shot on digital video , whose tiny camera enables shafer to navigate spaces both large . . . and small . . . with considerable aplomb ."
"positive","scherfig , the writer-director , has made a film so unabashedly hopeful that it actually makes the heart soar . yes , soar ."
"positive","a delicious and delicately funny look at the residents of a copenhagen neighborhood coping with the befuddling complications life tosses at them ."
"positive",""" what really happened ? "" is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience ."
"positive","soderbergh , like kubrick before him , may not touch the planet's skin , but understands the workings of its spirit ."
"positive","much credit must be given to the water-camera operating team of don king , sonny miller , and michael stewart . their work is fantastic ."
"positive","crush is so warm and fuzzy you might be able to forgive its mean-spirited second half ."
"positive","franco is an excellent choice for the walled-off but combustible hustler , but he does not give the transcendent performance sonny needs to overcome gaps in character development and story logic ."
"positive","tsai ming-liang's witty , wistful new film , what time is it there ? , is a temporal inquiry that shoulders its philosophical burden lightly ."
"positive","the pianist lacks the quick emotional connections of steven spielberg's schindler's list . but mr . polanski creates images even more haunting than those in mr . spielberg's 1993 classic ."
"positive","steers , in his feature film debut , has created a brilliant motion picture ."
"positive","a brilliant , absurd collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium ."
"positive","as warm as it is wise , deftly setting off uproarious humor with an underlying seriousness that sneaks up on the viewer , providing an experience that is richer than anticipated ."
"positive","the film may not hit as hard as some of the better drug-related pictures , but it still manages to get a few punches in ."
"positive","old-fashioned but thoroughly satisfying entertainment ."
"positive","an energizing , intoxicating documentary charting the rise of hip-hop culture in general and the art of scratching ( or turntablism ) in particular ."
"positive","a fun family movie that's suitable for all ages -- a movie that will make you laugh , cry and realize , 'it's never too late to believe in your dreams . '"
"positive","if you open yourself up to mr . reggio's theory of this imagery as the movie's set . . . it can impart an almost visceral sense of dislocation and change ."
"positive","i had a dream that a smart comedy would come along to rescue me from a summer of teen-driven , toilet-humor codswallop , and its name was earnest ."
"positive","even though the film doesn't manage to hit all of its marks , it's still entertaining to watch the target practice ."
